frame,track,x,y,vx,vy,speed,state,cov
2007,162,1164.0,1344.0,0.00,0.00,0.00,0,12.01
2008,162,1163.7,1344.3,-0.01,0.01,0.01,0,7.48
2009,162,1163.7,1344.3,-0.01,0.01,0.01,0,9.51
2011,162,1163.7,1344.3,-0.01,0.01,0.01,0,13.27
2012,162,1163.7,1344.3,-0.01,0.01,0.01,0,15.46
2059,167,1306.0,398.0,0.00,0.00,0.00,0,12.01
2059,168,1376.0,421.0,0.00,0.00,0.00,0,12.01
2059,169,878.0,1272.0,0.00,0.00,0.00,0,12.01
2059,170,893.0,1271.0,0.00,0.00,0.00,0,12.01
2059,171,899.0,1270.0,0.00,0.00,0.00,0,12.01
2059,172,905.0,1270.0,0.00,0.00,0.00,0,12.01
2060,167,1307.0,398.7,0.02,0.02,0.03,0,7.48
2060,168,1376.0,421.0,0.00,0.00,0.00,0,14.04
2060,169,877.7,1272.0,-0.01,0.00,0.01,0,7.48
2060,170,893.0,1271.0,0.00,0.00,0.00,0,14.04
2060,171,899.0,1270.0,0.00,0.00,0.00,0,14.04
2060,172,905.0,1270.0,0.00,0.00,0.00,0,14.04
2060,173,1234.0,386.0,0.00,0.00,0.00,0,12.01
2060,174,1303.0,379.0,0.00,0.00,0.00,0,12.01
2060,175,1295.0,399.0,0.00,0.00,0.00,0,12.01
2060,176,853.0,1276.0,0.00,0.00,0.00,0,12.01
2061,167,1307.0,398.7,0.02,0.02,0.03,0,9.52
2061,169,877.7,1272.0,-0.01,0.00,0.01,0,9.52
2061,168,1376.0,421.0,0.00,0.00,0.00,0,16.09
2061,171,899.0,1270.0,0.00,0.00,0.00,0,16.09
2063,167,1307.0,398.7,0.02,0.02,0.03,0,13.28
2063,169,877.7,1272.0,-0.01,0.00,0.01,0,13.28
2063,168,1376.0,421.0,0.00,0.00,0.00,0,19.94
2063,171,899.0,1270.0,0.00,0.00,0.00,0,19.94
2064,167,1307.0,398.7,0.02,0.02,0.03,0,15.46
2064,169,877.7,1272.0,-0.01,0.00,0.01,0,15.46
2302,183,1053.0,305.0,0.00,0.00,0.00,0,12.01
2303,183,1054.3,307.0,0.03,0.05,0.06,0,7.47
2304,183,1054.3,307.0,0.03,0.05,0.06,0,9.52
2306,183,1054.3,307.0,0.03,0.05,0.06,0,13.32
2307,183,1054.3,307.0,0.03,0.05,0.06,0,15.45
2339,185,1538.0,680.0,0.00,0.00,0.00,0,12.01
2339,186,1163.0,1067.0,0.00,0.00,0.00,0,12.01
2339,187,1146.0,1084.0,0.00,0.00,0.00,0,12.01
