frame,track,score,x,y,hit_time,hit_confirmed,redirects
17875,2927,0.0673,470.7,645.6,0.250,True,0
17913,2929,0.0709,600.0,1161.6,0.250,True,0
17952,2933,0.1267,827.1,1124.2,0.250,True,0
17989,2936,0.0942,1120.7,532.1,0.250,True,0
18027,2939,0.0933,1026.4,1325.5,0.250,True,0
18064,2941,0.0557,1451.5,1008.1,0.250,True,0
18102,2944,0.1025,928.2,678.6,0.250,True,0
18186,2949,0.0559,753.7,1180.4,0.250,True,0
18225,2954,0.1281,659.0,991.7,0.250,True,0
18264,2966,0.1309,787.6,1130.5,0.250,True,0
18354,2969,0.1026,1099.2,571.3,0.250,True,0
18391,2971,0.0932,1496.3,720.8,0.250,True,0
18428,2972,0.0401,658.2,284.3,0.250,True,0
18465,2973,0.0640,1096.4,1120.7,0.250,True,0
18507,2975,0.0639,1408.9,1049.9,0.250,True,0
18546,2980,0.1127,1109.9,1370.8,0.250,True,0
18627,2986,0.0619,1366.6,1100.5,0.250,True,0
18666,2989,0.0768,912.8,1407.5,0.250,True,0
18703,2991,0.0777,1443.9,997.0,0.250,True,0
18741,2994,0.1080,1449.7,894.7,0.250,True,0
18782,2996,0.0978,1156.1,1239.4,0.250,True,0
18821,2999,0.1138,1052.0,1136.7,0.250,True,0
18858,3004,0.1251,925.5,639.6,0.250,True,0
18897,3013,0.1155,903.4,729.5,0.250,True,0
18936,3018,0.0815,450.0,1086.1,0.250,True,0
18975,3023,0.0501,1104.4,890.6,0.250,True,0
19014,3029,0.1079,790.7,882.1,0.250,True,0
19089,3033,0.1300,755.6,1003.7,0.250,True,0
19128,3041,0.1134,1216.8,1317.6,0.250,True,0
19173,3043,0.1171,1417.6,1125.6,0.250,True,0
19212,3053,0.1532,1381.9,1080.1,0.250,True,0
19249,3060,0.1410,1423.5,1156.5,0.250,True,0
19286,3061,0.0483,746.1,880.9,0.250,True,0
19323,3063,0.1004,1160.8,1052.3,0.250,True,0
19364,3066,0.0424,377.0,640.2,0.250,True,0
19401,3069,0.0902,981.8,1202.4,0.250,True,0
19456,3071,0.0525,1512.6,881.8,0.250,True,0
19515,3074,0.1588,1525.7,902.4,0.250,True,0
19554,3078,0.0643,403.5,528.9,0.250,True,0
19593,3082,0.0525,1034.0,1438.6,0.250,True,0
19661,3084,0.1093,1023.9,1240.4,0.250,True,0
19698,3085,0.1525,938.9,1284.6,0.250,True,0
19737,3095,0.1287,1132.9,1258.8,0.250,True,0
19776,3107,0.1345,959.3,1132.1,0.250,True,0
19815,3120,0.1329,905.8,1366.7,0.250,True,0
19860,3129,0.1149,980.8,1426.4,0.250,True,0
19899,3135,0.1517,923.1,1332.0,0.250,True,0
19938,3139,0.0869,1030.0,1050.8,0.250,True,0
19977,3146,0.1420,957.8,1241.1,0.250,True,0
20016,3152,0.0931,1406.4,738.2,0.250,True,0
20055,3157,0.1129,1155.6,1287.3,0.250,True,0
20094,3163,0.1105,1357.0,1044.7,0.250,True,0
20133,3169,0.0680,1216.3,294.6,0.250,True,0
20172,3173,0.0987,1112.8,1026.3,0.250,True,0
20211,3185,0.1132,709.1,1275.3,0.250,True,0
20268,3190,0.1109,1089.9,1420.0,0.250,True,0
20307,3193,0.1126,989.6,829.9,0.250,True,0
20370,3199,0.0929,1193.0,1303.0,0.250,True,0
20409,3204,0.1431,1229.7,1324.0,0.250,True,0
20448,3211,0.1318,1469.8,1066.0,0.250,True,0
20487,3227,0.1068,1051.9,1232.6,0.250,True,0
20525,3236,0.1375,965.6,1408.3,0.250,True,0
20562,3238,0.0778,1429.2,835.9,0.250,True,0
20601,3244,0.1311,1289.0,875.5,0.250,True,0
