frame,track,score,x,y
217,907,0.0637,534.5,227.2,0.250,True,0
218,907,0.0214,525.5,230.2,0.250,True,1
219,907,0.0406,528.6,228.1,0.250,True,1
220,924,0.0274,1049.8,5.1,0.250,True,0
221,909,0.0179,1159.5,508.9,0.250,True,1
222,930,0.0271,1613.0,141.9,0.250,True,1
223,930,0.0240,1612.7,143.0,0.250,True,0
224,909,0.0171,1163.0,516.9,0.250,True,1
225,947,0.0437,868.1,79.0,0.250,True,1
226,947,0.0386,867.6,78.5,0.250,True,0
227,947,0.0257,867.7,78.6,0.250,True,0
228,953,0.0434,1192.0,56.2,0.250,True,0
229,953,0.0382,1192.9,56.3,0.250,True,0
230,909,0.0004,1128.6,538.9,0.250,True,1
231,964,0.0273,1927.3,30.5,0.250,True,0
232,964,0.0381,1927.4,30.7,0.250,True,0
233,968,0.0086,1915.2,73.2,0.250,True,0
234,985,0.0289,1026.2,70.0,0.250,True,0
235,985,0.0382,1025.3,70.2,0.250,True,0
236,992,0.0199,1066.2,110.3,0.250,True,0
237,999,0.0382,548.0,0.2,0.250,True,0
238,999,0.0381,548.3,1.6,0.250,True,0
239,989,0.0050,822.4,108.6,0.250,True,0
240,1021,0.0259,1379.6,79.6,0.250,True,1
241,1018,0.0268,1959.8,40.5,0.250,True,0
242,1014,0.0109,1992.1,21.3,0.250,True,0
243,1033,0.0448,1718.5,56.7,0.250,True,0
244,1033,0.0383,1718.4,56.5,0.250,True,0
245,909,0.0190,1105.9,558.9,0.250,True,1
246,1050,0.0387,998.7,60.2,0.250,True,0
247,1050,0.0376,999.2,61.7,0.250,True,0
248,909,0.0243,1113.5,553.7,0.250,True,1
249,1068,0.0665,1687.8,0.2,0.250,True,0
250,1068,0.0699,1686.8,0.9,0.250,True,0
251,1065,0.0572,1517.8,1.3,0.250,True,1
252,1065,0.0390,1518.2,0.9,0.250,True,0
253,1076,0.0263,932.4,19.9,0.250,True,0
254,1061,0.0236,131.2,6.1,0.250,True,1
255,1083,0.0257,1374.6,8.5,0.250,True,1
256,1083,0.0421,1373.9,7.9,0.250,True,0
257,1061,0.0041,120.4,2.0,0.250,True,0
258,1097,0.0589,105.5,16.5,0.250,True,1
259,1097,0.0385,105.2,15.9,0.250,True,0
260,1097,0.0255,104.2,17.3,0.250,True,0
261,1113,0.0138,1692.4,165.5,0.250,True,1
262,1116,0.0318,1988.7,185.3,0.250,True,0
263,1113,0.0146,1699.6,171.3,0.250,True,0
264,1121,0.0349,1069.8,4.4,0.250,True,0
265,1121,0.0379,1068.5,5.7,0.250,True,0
266,1122,0.0074,201.2,16.9,0.250,True,0
267,1135,0.0502,183.6,0.2,0.250,True,0
268,1135,0.0369,183.2,0.4,0.250,True,0
269,1113,0.0028,1711.7,171.8,0.250,True,0
270,1156,0.0456,1808.7,1.0,0.250,True,0
271,1156,0.0370,1809.3,1.8,0.250,True,0
272,1113,0.0090,1712.8,171.0,0.250,True,0
273,1175,0.0479,1069.5,102.0,0.250,True,1
274,1175,0.0462,1070.2,101.9,0.250,True,0
275,1175,0.0308,1069.6,100.9,0.250,True,0
276,1188,0.0394,580.2,20.7,0.250,True,0
277,1188,0.0385,581.9,20.9,0.250,True,0
278,909,0.0034,1162.1,501.6,0.250,True,0
279,1201,0.0383,1358.1,14.3,0.250,True,0
280,1201,0.0381,1358.9,13.3,0.250,True,0
281,909,0.0005,1167.1,488.9,0.250,True,1
282,1233,0.0384,813.3,98.3,0.250,True,0
283,1233,0.0382,812.9,98.4,0.250,True,0
284,1220,0.0216,157.8,19.7,0.250,True,0
285,1220,0.0406,156.6,16.3,0.250,True,1
286,1220,0.0269,156.9,15.3,0.250,True,0
287,1220,0.0182,156.9,15.4,0.250,True,0
288,1254,0.0232,454.5,148.5,0.250,True,0
289,1254,0.0185,453.3,149.5,0.250,True,0
290,1254,0.0128,454.0,149.5,0.250,True,0
291,1260,0.0468,589.4,-0.2,0.250,True,0
292,1260,0.0379,589.4,0.2,0.250,True,0
293,1249,0.0063,1676.2,132.3,0.250,True,1
294,1276,0.0444,1909.3,0.2,0.250,True,0
295,1276,0.0377,1909.5,0.3,0.250,True,0
296,909,0.0117,1151.0,443.8,0.250,True,1
297,1289,0.0427,1062.3,108.1,0.250,True,0
298,1289,0.0379,1063.4,108.6,0.250,True,0
299,1292,0.0201,1082.7,194.6,0.250,True,0
300,1309,0.0380,580.4,13.6,0.250,True,0
301,1303,0.0569,4.6,1.4,0.250,True,1
302,1303,0.0518,5.4,1.6,0.250,True,0
303,1303,0.0349,4.1,1.8,0.250,True,0
304,1303,0.0243,5.5,1.8,0.250,True,0
305,909,0.0116,1148.0,462.6,0.250,True,1
306,1323,0.0354,1552.4,1.6,0.250,True,0
307,1323,0.0374,1553.5,2.8,0.250,True,0
308,1325,0.0372,1627.1,4.4,0.250,True,1
309,1340,0.0325,882.1,4.6,0.250,True,0
310,1340,0.0380,882.7,4.0,0.250,True,0
